0.000000 10 0.100000
0.000000 300 0.003333
1.163598   1.227205   1.293296   1.361884   1.432974   1.506564   1.582647   1.661211   1.742236   1.825696   1.911560   
1.162128   1.225677   1.291710   1.360239   1.431269   1.504801   1.580826   1.659331   1.740298   1.823701   1.909509   
1.160660   1.224150   1.290124   1.358594   1.429566   1.503039   1.579005   1.657452   1.738361   1.821707   1.907460   
1.159193   1.222625   1.288540   1.356952   1.427864   1.501278   1.577186   1.655575   1.736426   1.819715   1.905411   
1.157727   1.221101   1.286958   1.355310   1.426164   1.499519   1.575368   1.653699   1.734493   1.817725   1.903364   
1.156263   1.219578   1.285377   1.353670   1.424465   1.497761   1.573552   1.651824   1.732560   1.815735   1.901318   
1.154800   1.218057   1.283797   1.352032   1.422768   1.496005   1.571737   1.649951   1.730629   1.813747   1.899274   
1.153339   1.216538   1.282219   1.350395   1.421072   1.494250   1.569923   1.648079   1.728700   1.811760   1.897231   
1.151879   1.215019   1.280642   1.348759   1.419377   1.492496   1.568111   1.646209   1.726772   1.809775   1.895189   
1.150420   1.213502   1.279066   1.347124   1.417683   1.490744   1.566300   1.644340   1.724845   1.807791   1.893149   
1.148963   1.211987   1.277492   1.345491   1.415992   1.488993   1.564491   1.642472   1.722919   1.805808   1.891110   
1.147507   1.210472   1.275919   1.343860   1.414301   1.487244   1.562683   1.640606   1.720995   1.803827   1.889072   
1.146052   1.208960   1.274348   1.342229   1.412612   1.485496   1.560876   1.638741   1.719072   1.801847   1.887035   
1.144599   1.207448   1.272778   1.340600   1.410924   1.483749   1.559071   1.636877   1.717151   1.799868   1.885000   
1.143147   1.205938   1.271209   1.338973   1.409238   1.482004   1.557267   1.635015   1.715230   1.797891   1.882966   
1.141696   1.204429   1.269642   1.337347   1.407553   1.480260   1.555464   1.633154   1.713312   1.795915   1.880934   
1.140247   1.202922   1.268076   1.335722   1.405869   1.478517   1.553663   1.631294   1.711394   1.793940   1.878903   
1.138799   1.201416   1.266511   1.334099   1.404187   1.476776   1.551863   1.629436   1.709478   1.791967   1.876873   
1.137353   1.199911   1.264948   1.332477   1.402506   1.475037   1.550065   1.627579   1.707564   1.789995   1.874844   
1.135908   1.198408   1.263386   1.330856   1.400826   1.473298   1.548268   1.625724   1.705650   1.788024   1.872817   
1.134464   1.196906   1.261826   1.329237   1.399148   1.471561   1.546472   1.623870   1.703738   1.786055   1.870791   
1.133022   1.195406   1.260267   1.327619   1.397472   1.469826   1.544678   1.622017   1.701828   1.784087   1.868767   
1.131581   1.193907   1.258709   1.326003   1.395796   1.468092   1.542885   1.620166   1.699918   1.782120   1.866743   
1.130141   1.192409   1.257153   1.324388   1.394122   1.466359   1.541093   1.618316   1.698010   1.780155   1.864722   
